Multihop,Obfuscation,Exit location,Exit server,Entry location,Entry server,Distance (km)
When needed,QUIC,"Hungary, Budapest",hu-bud-wg-202,"Albania, Tirana",al-tia-wg-001,689
When needed,QUIC,"Hungary, Budapest",hu-bud-wg-202,"Albania, Tirana",al-tia-wg-004,689
When needed,QUIC,"Hungary, Budapest",hu-bud-wg-202,"Albania, Tirana",al-tia-wg-001,689
When needed,QUIC,"Indonesia, Jakarta",id-jpu-wg-001,"Albania, Tirana",al-tia-wg-004,10218
When needed,QUIC,"Indonesia, Jakarta",id-jpu-wg-001,"Albania, Tirana",al-tia-wg-004,10218
When needed,QUIC,"Indonesia, Jakarta",id-jpu-wg-001,"Albania, Tirana",al-tia-wg-001,10218
When needed,QUIC,"Indonesia, Jakarta",id-jpu-wg-001,"Albania, Tirana",al-tia-wg-001,10218
When needed,QUIC,"Indonesia, Jakarta",id-jpu-wg-001,"Albania, Tirana",al-tia-wg-004,10218
When needed,QUIC,"Indonesia, Jakarta",id-jpu-wg-002,"Albania, Tirana",al-tia-wg-004,10218
When needed,QUIC,"Indonesia, Jakarta",id-jpu-wg-002,"Albania, Tirana",al-tia-wg-001,10218
When needed,QUIC,"Indonesia, Jakarta",id-jpu-wg-002,"Albania, Tirana",al-tia-wg-004,10218
When needed,QUIC,"Indonesia, Jakarta",id-jpu-wg-002,"Albania, Tirana",al-tia-wg-004,10218
When needed,QUIC,"Indonesia, Jakarta",id-jpu-wg-002,"Albania, Tirana",al-tia-wg-004,10218
When needed,QUIC,"Ireland, Dublin",ie-dub-wg-102,"Ireland, Dublin",ie-dub-wg-101,0
When needed,QUIC,"Ireland, Dublin",ie-dub-wg-102,"France, Paris",fr-par-wg-103,780
When needed,QUIC,"Ireland, Dublin",ie-dub-wg-102,"Ireland, Dublin",ie-dub-wg-101,0
When needed,QUIC,"Ireland, Dublin",ie-dub-wg-102,"Netherlands, Amsterdam",nl-ams-wg-002,759
When needed,QUIC,"Ireland, Dublin",ie-dub-wg-102,"Netherlands, Amsterdam",nl-ams-wg-002,759
When needed,QUIC,"Ireland, Dublin",ie-dub-wg-103,"France, Paris",fr-par-wg-103,780
When needed,QUIC,"Ireland, Dublin",ie-dub-wg-103,"Ireland, Dublin",ie-dub-wg-101,0
When needed,QUIC,"Ireland, Dublin",ie-dub-wg-103,"France, Paris",fr-par-wg-103,780
When needed,QUIC,"Ireland, Dublin",ie-dub-wg-103,"Ireland, Dublin",ie-dub-wg-101,0
When needed,QUIC,"Ireland, Dublin",ie-dub-wg-103,"France, Paris",fr-par-wg-103,780
When needed,QUIC,"Israel, Tel Aviv",il-tlv-wg-101,"Albania, Tirana",al-tia-wg-001,1680
When needed,QUIC,"Israel, Tel Aviv",il-tlv-wg-101,"Albania, Tirana",al-tia-wg-001,1680
When needed,QUIC,"Israel, Tel Aviv",il-tlv-wg-101,"Albania, Tirana",al-tia-wg-004,1680
When needed,QUIC,"Israel, Tel Aviv",il-tlv-wg-101,"Albania, Tirana",al-tia-wg-001,1680
When needed,QUIC,"Israel, Tel Aviv",il-tlv-wg-101,"Albania, Tirana",al-tia-wg-001,1680
When needed,QUIC,"Israel, Tel Aviv",il-tlv-wg-102,"Albania, Tirana",al-tia-wg-001,1680
When needed,QUIC,"Israel, Tel Aviv",il-tlv-wg-102,"Albania, Tirana",al-tia-wg-001,1680
When needed,QUIC,"Israel, Tel Aviv",il-tlv-wg-102,"Albania, Tirana",al-tia-wg-004,1680
When needed,QUIC,"Israel, Tel Aviv",il-tlv-wg-102,"Albania, Tirana",al-tia-wg-004,1680
When needed,QUIC,"Israel, Tel Aviv",il-tlv-wg-102,"Albania, Tirana",al-tia-wg-004,1680
When needed,QUIC,"Israel, Tel Aviv",il-tlv-wg-103,"Albania, Tirana",al-tia-wg-004,1680
When needed,QUIC,"Israel, Tel Aviv",il-tlv-wg-103,"Albania, Tirana",al-tia-wg-001,1680
When needed,QUIC,"Israel, Tel Aviv",il-tlv-wg-103,"Albania, Tirana",al-tia-wg-004,1680
When needed,QUIC,"Israel, Tel Aviv",il-tlv-wg-103,"Albania, Tirana",al-tia-wg-004,1680
When needed,QUIC,"Israel, Tel Aviv",il-tlv-wg-103,"Albania, Tirana",al-tia-wg-004,1680
When needed,QUIC,"Italy, Milan",it-mil-wg-001,"Germany, Frankfurt",de-fra-wg-101,518
When needed,QUIC,"Italy, Milan",it-mil-wg-001,"Switzerland, Zurich",ch-zrh-wg-502,217
When needed,QUIC,"Italy, Milan",it-mil-wg-001,"Switzerland, Zurich",ch-zrh-wg-502,217
When needed,QUIC,"Italy, Milan",it-mil-wg-001,"Switzerland, Zurich",ch-zrh-wg-502,217
When needed,QUIC,"Italy, Milan",it-mil-wg-001,"Switzerland, Zurich",ch-zrh-wg-502,217
When needed,QUIC,"Italy, Milan",it-mil-wg-002,"Germany, Frankfurt",de-fra-wg-102,518
When needed,QUIC,"Italy, Milan",it-mil-wg-002,"Switzerland, Zurich",ch-zrh-wg-502,217
When needed,QUIC,"Italy, Milan",it-mil-wg-002,"Germany, Frankfurt",de-fra-wg-101,518
When needed,QUIC,"Italy, Milan",it-mil-wg-002,"Switzerland, Zurich",ch-zrh-wg-502,217
When needed,QUIC,"Italy, Milan",it-mil-wg-002,"Germany, Frankfurt",de-fra-wg-102,518
When needed,QUIC,"Italy, Milan",it-mil-wg-003,"Switzerland, Zurich",ch-zrh-wg-502,217
When needed,QUIC,"Italy, Milan",it-mil-wg-003,"Germany, Frankfurt",de-fra-wg-102,518
When needed,QUIC,"Italy, Milan",it-mil-wg-003,"Switzerland, Zurich",ch-zrh-wg-502,217
When needed,QUIC,"Italy, Milan",it-mil-wg-003,"France, Paris",fr-par-wg-101,642
When needed,QUIC,"Italy, Milan",it-mil-wg-003,"Germany, Frankfurt",de-fra-wg-004,518
When needed,QUIC,"Italy, Milan",it-mil-wg-201,"Germany, Frankfurt",de-fra-wg-102,518
When needed,QUIC,"Italy, Milan",it-mil-wg-201,"Switzerland, Zurich",ch-zrh-wg-502,217
When needed,QUIC,"Italy, Milan",it-mil-wg-201,"Germany, Frankfurt",de-fra-wg-101,518
When needed,QUIC,"Italy, Milan",it-mil-wg-201,"Switzerland, Zurich",ch-zrh-wg-502,217
When needed,QUIC,"Italy, Milan",it-mil-wg-201,"Switzerland, Zurich",ch-zrh-wg-502,217
When needed,QUIC,"Italy, Milan",it-mil-wg-202,"Switzerland, Zurich",ch-zrh-wg-502,217
When needed,QUIC,"Italy, Milan",it-mil-wg-202,"Switzerland, Zurich",ch-zrh-wg-502,217
When needed,QUIC,"Italy, Milan",it-mil-wg-202,"Switzerland, Zurich",ch-zrh-wg-502,217
When needed,QUIC,"Italy, Milan",it-mil-wg-202,"Switzerland, Zurich",ch-zrh-wg-502,217
When needed,QUIC,"Italy, Milan",it-mil-wg-202,"Germany, Frankfurt",de-fra-wg-101,518
When needed,QUIC,"Italy, Palermo",it-pmo-wg-001,"Albania, Tirana",al-tia-wg-004,658
When needed,QUIC,"Italy, Palermo",it-pmo-wg-001,"Albania, Tirana",al-tia-wg-001,658
When needed,QUIC,"Italy, Palermo",it-pmo-wg-001,"Albania, Tirana",al-tia-wg-001,658
When needed,QUIC,"Italy, Palermo",it-pmo-wg-001,"Albania, Tirana",al-tia-wg-001,658
When needed,QUIC,"Italy, Palermo",it-pmo-wg-001,"Albania, Tirana",al-tia-wg-004,658
When needed,QUIC,"Italy, Palermo",it-pmo-wg-002,"Albania, Tirana",al-tia-wg-004,658
When needed,QUIC,"Italy, Palermo",it-pmo-wg-002,"Albania, Tirana",al-tia-wg-001,658
When needed,QUIC,"Italy, Palermo",it-pmo-wg-002,"Albania, Tirana",al-tia-wg-004,658
When needed,QUIC,"Italy, Palermo",it-pmo-wg-002,"Switzerland, Zurich",ch-zrh-wg-502,1101
When needed,QUIC,"Italy, Palermo",it-pmo-wg-002,"Albania, Tirana",al-tia-wg-001,658
When needed,QUIC,"Japan, Osaka",jp-osa-wg-001,"USA, Seattle, WA",us-sea-wg-407,8047
When needed,QUIC,"Japan, Osaka",jp-osa-wg-001,"USA, Seattle, WA",us-sea-wg-407,8047
When needed,QUIC,"Japan, Osaka",jp-osa-wg-001,"USA, Seattle, WA",us-sea-wg-408,8047
When needed,QUIC,"Japan, Osaka",jp-osa-wg-001,"USA, Seattle, WA",us-sea-wg-408,8047
When needed,QUIC,"Japan, Osaka",jp-osa-wg-001,"USA, Seattle, WA",us-sea-wg-408,8047
When needed,QUIC,"Japan, Osaka",jp-osa-wg-002,"USA, Seattle, WA",us-sea-wg-407,8047
When needed,QUIC,"Japan, Osaka",jp-osa-wg-002,"USA, Seattle, WA",us-sea-wg-408,8047
When needed,QUIC,"Japan, Osaka",jp-osa-wg-002,"USA, Seattle, WA",us-sea-wg-407,8047
When needed,QUIC,"Japan, Osaka",jp-osa-wg-002,"USA, Seattle, WA",us-sea-wg-407,8047
When needed,QUIC,"Japan, Osaka",jp-osa-wg-002,"USA, Seattle, WA",us-sea-wg-408,8047
When needed,QUIC,"Japan, Osaka",jp-osa-wg-003,"USA, Seattle, WA",us-sea-wg-407,8047
When needed,QUIC,"Japan, Osaka",jp-osa-wg-003,"USA, Seattle, WA",us-sea-wg-407,8047
When needed,QUIC,"Japan, Osaka",jp-osa-wg-003,"USA, Seattle, WA",us-sea-wg-407,8047
When needed,QUIC,"Japan, Osaka",jp-osa-wg-003,"USA, Seattle, WA",us-sea-wg-407,8047
When needed,QUIC,"Japan, Osaka",jp-osa-wg-003,"USA, Seattle, WA",us-sea-wg-407,8047
When needed,QUIC,"Japan, Osaka",jp-osa-wg-004,"USA, Seattle, WA",us-sea-wg-407,8047
When needed,QUIC,"Japan, Osaka",jp-osa-wg-004,"USA, Seattle, WA",us-sea-wg-407,8047
When needed,QUIC,"Japan, Osaka",jp-osa-wg-004,"USA, Seattle, WA",us-sea-wg-408,8047
When needed,QUIC,"Japan, Osaka",jp-osa-wg-004,"Sweden, Stockholm",se-sto-wg-206,8095
When needed,QUIC,"Japan, Osaka",jp-osa-wg-004,"USA, Seattle, WA",us-sea-wg-408,8047
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-001,"USA, Seattle, WA",us-sea-wg-407,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-001,"USA, Seattle, WA",us-sea-wg-407,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-001,"USA, Seattle, WA",us-sea-wg-407,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-001,"USA, Seattle, WA",us-sea-wg-407,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-001,"USA, Seattle, WA",us-sea-wg-407,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-002,"USA, Seattle, WA",us-sea-wg-407,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-002,"USA, Seattle, WA",us-sea-wg-407,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-002,"USA, Seattle, WA",us-sea-wg-408,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-002,"USA, Seattle, WA",us-sea-wg-408,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-002,"USA, Seattle, WA",us-sea-wg-408,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-201,"USA, Seattle, WA",us-sea-wg-408,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-201,"USA, Seattle, WA",us-sea-wg-408,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-201,"USA, Seattle, WA",us-sea-wg-408,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-201,"USA, Seattle, WA",us-sea-wg-407,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-201,"USA, Seattle, WA",us-sea-wg-408,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-202,"USA, Seattle, WA",us-sea-wg-408,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-202,"USA, Seattle, WA",us-sea-wg-408,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-202,"USA, Seattle, WA",us-sea-wg-408,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-202,"USA, Seattle, WA",us-sea-wg-407,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-202,"USA, Seattle, WA",us-sea-wg-408,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-203,"USA, Seattle, WA",us-sea-wg-407,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-203,"USA, Seattle, WA",us-sea-wg-407,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-203,"USA, Seattle, WA",us-sea-wg-408,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-203,"USA, Seattle, WA",us-sea-wg-408,7695
When needed,QUIC,"Japan, Tokyo",jp-tyo-wg-203,"USA, Seattle, WA",us-sea-wg-407,7695
When needed,QUIC,"Mexico, Queretaro",mx-qro-wg-002,"Mexico, Queretaro",mx-qro-wg-001,0
When needed,QUIC,"Mexico, Queretaro",mx-qro-wg-002,"Mexico, Queretaro",mx-qro-wg-001,0
When needed,QUIC,"Mexico, Queretaro",mx-qro-wg-002,"Mexico, Queretaro",mx-qro-wg-001,0
When needed,QUIC,"Mexico, Queretaro",mx-qro-wg-002,"Mexico, Queretaro",mx-qro-wg-001,0
When needed,QUIC,"Mexico, Queretaro",mx-qro-wg-002,"Mexico, Queretaro",mx-qro-wg-001,0
When needed,QUIC,"Mexico, Queretaro",mx-qro-wg-003,"Mexico, Queretaro",mx-qro-wg-001,0
When needed,QUIC,"Mexico, Queretaro",mx-qro-wg-003,"Mexico, Queretaro",mx-qro-wg-001,0
When needed,QUIC,"Mexico, Queretaro",mx-qro-wg-003,"Mexico, Queretaro",mx-qro-wg-001,0
When needed,QUIC,"Mexico, Queretaro",mx-qro-wg-003,"Mexico, Queretaro",mx-qro-wg-001,0
When needed,QUIC,"Mexico, Queretaro",mx-qro-wg-003,"Mexico, Queretaro",mx-qro-wg-001,0
When needed,QUIC,"Mexico, Queretaro",mx-qro-wg-004,"USA, Los Angeles, CA",us-lax-wg-001,2307
When needed,QUIC,"Mexico, Queretaro",mx-qro-wg-004,"Mexico, Queretaro",mx-qro-wg-001,0
When needed,QUIC,"Mexico, Queretaro",mx-qro-wg-004,"Mexico, Queretaro",mx-qro-wg-001,0
When needed,QUIC,"Mexico, Queretaro",mx-qro-wg-004,"USA, Los Angeles, CA",us-lax-wg-002,2307
When needed,QUIC,"Mexico, Queretaro",mx-qro-wg-004,"Mexico, Queretaro",mx-qro-wg-001,0
When needed,QUIC,"Malaysia, Kuala Lumpur",my-kul-wg-001,"Albania, Tirana",al-tia-wg-004,9101
When needed,QUIC,"Malaysia, Kuala Lumpur",my-kul-wg-001,"Albania, Tirana",al-tia-wg-004,9101
When needed,QUIC,"Malaysia, Kuala Lumpur",my-kul-wg-001,"Albania, Tirana",al-tia-wg-001,9101
When needed,QUIC,"Malaysia, Kuala Lumpur",my-kul-wg-001,"Albania, Tirana",al-tia-wg-004,9101
When needed,QUIC,"Malaysia, Kuala Lumpur",my-kul-wg-001,"Albania, Tirana",al-tia-wg-001,9101
When needed,QUIC,"Malaysia, Kuala Lumpur",my-kul-wg-002,"Albania, Tirana",al-tia-wg-004,9101
When needed,QUIC,"Malaysia, Kuala Lumpur",my-kul-wg-002,"Albania, Tirana",al-tia-wg-004,9101
When needed,QUIC,"Malaysia, Kuala Lumpur",my-kul-wg-002,"Albania, Tirana",al-tia-wg-001,9101
When needed,QUIC,"Malaysia, Kuala Lumpur",my-kul-wg-002,"Albania, Tirana",al-tia-wg-004,9101
When needed,QUIC,"Malaysia, Kuala Lumpur",my-kul-wg-002,"Albania, Tirana",al-tia-wg-004,9101
When needed,QUIC,"Nigeria, Lagos",ng-los-wg-001,"Albania, Tirana",al-tia-wg-001,4200
When needed,QUIC,"Nigeria, Lagos",ng-los-wg-001,"Switzerland, Zurich",ch-zrh-wg-502,4569
When needed,QUIC,"Nigeria, Lagos",ng-los-wg-001,"Switzerland, Zurich",ch-zrh-wg-502,4569
When needed,QUIC,"Nigeria, Lagos",ng-los-wg-001,"Albania, Tirana",al-tia-wg-004,4200
When needed,QUIC,"Nigeria, Lagos",ng-los-wg-001,"Albania, Tirana",al-tia-wg-001,4200
When needed,QUIC,"Nigeria, Lagos",ng-los-wg-002,"Albania, Tirana",al-tia-wg-004,4200
When needed,QUIC,"Nigeria, Lagos",ng-los-wg-002,"Albania, Tirana",al-tia-wg-004,4200
When needed,QUIC,"Nigeria, Lagos",ng-los-wg-002,"Albania, Tirana",al-tia-wg-004,4200
When needed,QUIC,"Nigeria, Lagos",ng-los-wg-002,"Switzerland, Zurich",ch-zrh-wg-502,4569
When needed,QUIC,"Nigeria, Lagos",ng-los-wg-002,"Switzerland, Zurich",ch-zrh-wg-502,4569
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-001,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-001,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-001,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-001,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-001,"Germany, Frankfurt",de-fra-wg-102,362
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-003,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-003,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-003,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-003,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-003,"Germany, Frankfurt",de-fra-wg-004,362
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-004,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-004,"Germany, Frankfurt",de-fra-wg-004,362
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-004,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-004,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-004,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-005,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-005,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-005,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-005,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-005,"Germany, Frankfurt",de-fra-wg-102,362
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-006,"Germany, Frankfurt",de-fra-wg-101,362
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-006,"Germany, Frankfurt",de-fra-wg-101,362
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-006,"Germany, Frankfurt",de-fra-wg-004,362
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-006,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-006,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-007,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-007,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-007,"Germany, Frankfurt",de-fra-wg-004,362
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-007,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-007,"Germany, Frankfurt",de-fra-wg-004,362
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-008,"Germany, Frankfurt",de-fra-wg-004,362
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-008,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-008,"Germany, Frankfurt",de-fra-wg-102,362
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-008,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-008,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-101,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-101,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-101,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-101,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-101,"Germany, Frankfurt",de-fra-wg-102,362
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-102,"Germany, Frankfurt",de-fra-wg-102,362
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-102,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-102,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-102,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-102,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-103,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-103,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-103,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-103,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-103,"Germany, Frankfurt",de-fra-wg-102,362
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-201,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-201,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-201,"Germany, Frankfurt",de-fra-wg-004,362
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-201,"Germany, Frankfurt",de-fra-wg-101,362
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-201,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-202,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-202,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-202,"Germany, Frankfurt",de-fra-wg-004,362
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-202,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-202,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-203,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-203,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-203,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-203,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Netherlands, Amsterdam",nl-ams-wg-203,"Netherlands, Amsterdam",nl-ams-wg-002,0
When needed,QUIC,"Norway, Oslo",no-osl-wg-001,"Sweden, Stockholm",se-sto-wg-206,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-001,"Sweden, Stockholm",se-sto-wg-009,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-001,"Sweden, Stockholm",se-sto-wg-206,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-001,"Sweden, Stockholm",se-sto-wg-207,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-001,"Sweden, Stockholm",se-sto-wg-207,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-002,"Sweden, Stockholm",se-sto-wg-009,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-002,"Sweden, Stockholm",se-sto-wg-206,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-002,"Sweden, Stockholm",se-sto-wg-206,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-002,"Sweden, Stockholm",se-sto-wg-009,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-002,"Sweden, Stockholm",se-sto-wg-208,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-003,"Sweden, Stockholm",se-sto-wg-208,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-003,"Sweden, Stockholm",se-sto-wg-205,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-003,"Sweden, Stockholm",se-sto-wg-206,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-003,"Sweden, Stockholm",se-sto-wg-205,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-003,"Sweden, Stockholm",se-sto-wg-208,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-101,"Sweden, Stockholm",se-sto-wg-207,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-101,"Sweden, Stockholm",se-sto-wg-208,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-101,"Sweden, Stockholm",se-sto-wg-206,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-101,"Sweden, Stockholm",se-sto-wg-009,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-101,"Sweden, Stockholm",se-sto-wg-009,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-102,"Sweden, Stockholm",se-sto-wg-206,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-102,"Sweden, Stockholm",se-sto-wg-207,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-102,"Sweden, Stockholm",se-sto-wg-205,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-102,"Sweden, Stockholm",se-sto-wg-205,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-102,"Sweden, Stockholm",se-sto-wg-207,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-103,"Sweden, Stockholm",se-sto-wg-206,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-103,"Sweden, Stockholm",se-sto-wg-206,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-103,"Sweden, Stockholm",se-sto-wg-205,416
When needed,QUIC,"Norway, Oslo",no-osl-wg-103,"Sweden, Stockholm",se-sto-wg-208,416
